"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun","city","income_mean_household_income_hh_cnt","income_mean_nonfamily_income_hh_cnt","income_median_family_income_fam_cnt","income_median_household_income_hh_cnt","i_30","po_box","jur_race_w"
"69",69,"8","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"White","Male","75041",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","No","No","No","No","No","No","Garland",68301,66524,51842,50395,"North","N","White"
"70",70,"9","1","0","0","Not a Juror","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",57,"White","Female","75218",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","Yes","No","Yes","No","Yes","No","Dallas",119873,69708,105114,83851,"North","N","White"
"71",71,"10","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"White","Male","75104",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","State","No","Yes","No","No","No","No","Cedar Hill",88892,54404,83143,73171,"South","N","White"
"72",72,"11","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",63,"White","Male","75041",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","Yes","No","No","No","No","Yes","Garland",68301,66524,51842,50395,"North","N","White"
"73",73,"12","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Female","75150",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","No","No","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","White"
"74",74,"13","1","0","0","Not a Juror","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"Other","Other","75228",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","No","Yes","No","No","No","Yes","No","Dallas",57260,42614,48542,42243,"North","N","Other"
"75",75,"14","1","0","0","Not a Juror","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"Black","Female","75146",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","No","Yes","No","No","No","Yes","No","Lancaster",73844,53871,65596,60701,"South","N","Black"
"76",76,"15","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",58,"White","Female","75043",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","Yes","No","Yes","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"77",77,"16","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"Hispanic","Male","75235",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","Yes","No","No","No","No","No","Dallas",59280,51736,55768,48603,"North","N","Hispanic"
"78",78,"17","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",64,"White","Male","75228",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Dallas",57260,42614,48542,42243,"North","N","White"
"79",79,"18","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Female","75051",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","Defense","No","Yes","No","No","No","No","Grand Prairie",52516,31901,49351,42922,"South","N","White"
"80",80,"19","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"White","Female","75044",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","No","No","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"81",81,"20","0","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75235",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Dallas",59280,51736,55768,48603,"North","N","White"
"82",82,"21","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",69,"White","Male","75044",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","Defense","No","Yes","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"83",83,"22","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",53,"Black","Male","75215",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","State","No","Yes","No","No","No","No","Dallas",46142,38692,36235,30865,"South","N","Black"
"84",84,"23","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75081",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","Yes","No","No","No","No","No","Richardson",93298,67961,89191,77174,"North","N","White"
"85",85,"24","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"Other","Male","75062",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","Yes","No","No","No","No","No","Irving",72960,53567,61189,55392,"North","N","Other"
"86",86,"25","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"White","Female","75044",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","State","No","Yes","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"87",87,"26","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"Hispanic","Female","75040",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","Yes","No","No","No","No","No","Garland",76342,52894,68626,63924,"North","N","Hispanic"
"88",88,"27","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"White","Male","75060",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","No","No","No","No","No","No","Irving",70295,53509,58591,57907,"North","N","White"
"89",89,"28","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"Black","Female","75052",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","State","No","Yes","No","No","No","No","Grand Prairie",90904,59514,85220,78660,"South","N","Black"
"90",90,"29","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Asian","Female","75063",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","Defense","No","Yes","No","No","No","No","Irving",118452,78615,116579,96053,"North","N","Asian"
"91",92,"31","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75043",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"92",93,"32","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Male","75038",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","No","No","No","No","No","No","Irving",79820,65523,73291,61692,"North","N","White"
"93",94,"33","0","0","0","Not a Juror","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"Hispanic","Male","75061",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","No","No","No","No","Yes","No","Irving",62461,48522,52135,49400,"North","N","Hispanic"
"94",95,"34","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"Hispanic","Female","75081",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","No","No","No","No","No","No","Richardson",93298,67961,89191,77174,"North","N","Hispanic"
"95",96,"35","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"White","Male","75238",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Dallas",107107,57091,100582,70593,"North","N","White"
"96",97,"36","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Hispanic","Female","75211",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","Yes","No","No","No","Yes","No","Dallas",57611,47720,46409,44893,"South","N","Hispanic"
"97",98,"37","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"White","Male","75019",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","Yes","No","No","No","No","No","Coppell",153906,83733,140383,118740,"North","N","White"
"98",99,"38","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"Hispanic","Male","75215",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","No","Yes","No","No","No","Yes","No","Dallas",46142,38692,36235,30865,"South","N","Hispanic"
"99",100,"39","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"Black","Male","75233",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","Defense","No","Yes","No","No","No","No","Dallas",62110,40800,55568,51062,"South","N","Black"
"100",101,"40","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",46,"White","Male","75006",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","Yes","No","Yes","No","No","No","Carrollton",85788,66236,72325,64462,"North","N","White"
"101",102,"41","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",70,"White","Male","75060",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Irving",70295,53509,58591,57907,"North","N","White"
"102",103,"42","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"Other","Other","75019",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","45 - 54","No","Yes","No","No","No","No","No","Coppell",153906,83733,140383,118740,"North","N","Other"
"103",104,"43","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Male","75219",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","State","No","Yes","No","No","No","No","Dallas",117631,95270,109526,72559,"North","N","White"
"104",105,"44","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"Hispanic","Male","75211",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","State","No","Yes","No","No","No","No","Dallas",57611,47720,46409,44893,"South","N","Hispanic"
"105",106,"45","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Black","Male","75181",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","31 - 44","Defense","No","Yes","No","No","No","No","Mesquite",93618,55539,94583,88149,"South","N","Black"
"106",107,"46","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Hispanic","Female","75228",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","No","No","No","No","No","No","No","Dallas",57260,42614,48542,42243,"North","N","Hispanic"
"107",108,"47","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Other","Other","75106",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","55 +","State","No","Yes","No","No","No","No","Cedar Hill",NA,NA,NA,NA,"South","Y","Other"
"108",109,"48","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Male","75214",NA,"def_39","Black","Male","trial_26","Murder","Mistrial",0,"0","Mistrial because of a significant medical incident involving a lawyer.","18 - 30","State","No","Yes","No","No","No","No","Dallas",148195,80228,157846,89719,"North","N","White"
